,index,original_title,genres,keywords,cast,crew,spoken_languages,vote_average,vote_count,soup,movie_id,image_url,yor,overview
3034,3031,Tropa de Elite,"['Drama', 'Action', 'Crime']","['slum', 'policebrut', 'brazilian', 'warondrug', 'riodejaneiro', 'drugtraff', 'drugdeal', 'torturebythepolic', 'specialforc', 'lawenforc']","['wagnermoura', 'caiojunqueira', 'andréramiro', 'milhemcortaz', 'fernandamachado']","['josépadilha', 'josépadilha', 'josépadilha']",['Português'],7.8,504,slum policebrut brazilian warondrug riodejaneiro drugtraff drugdeal torturebythepolic specialforc lawenforc wagnermoura caiojunqueira andréramiro milhemcortaz fernandamachado josépadilha josépadilha josépadilha Drama Action Crime,7347,/lwIXz785N2fXi8hsBr1IXciFlkM.jpg,2007,"In 1997, before the visit of the pope to Rio de Janeiro, Captain Nascimento from BOPE (Special Police Operations Battalion) is assigned to eliminate the risks of the drug dealers in a dangerous slum nearby where the pope intends to be lodged.. On the streets of Rio only the elite survive"
3035,3032,Annabelle,['Horror'],"['prequel', 'evildol', 'killerdol', 'spinoff', 'doll', 'demonicpossess', 'killertoy', 'toycomestolif']","['annabellewallis', 'wardhorton', 'tonyamendola', 'alfrewoodard', 'ericladin']","['johnr.leonetti', 'johnr.leonetti', 'johnr.leonetti']",['English'],5.6,1517,prequel evildol killerdol spinoff doll demonicpossess killertoy toycomestolif annabellewallis wardhorton tonyamendola alfrewoodard ericladin johnr.leonetti johnr.leonetti johnr.leonetti Horror,250546,/yLsuU2P2SpDYFwtZQ7dtfVAf6TE.jpg,2014,"John Form has found the perfect gift for his expectant wife, Mia - a beautiful, rare vintage doll in a pure white wedding dress. But Mia's delight with Annabelle doesn't last long. On one horrific night, their home is invaded by members of a satanic cult, who violently attack the couple. Spilled blood and terror are not all they leave behind. The cultists have conjured an entity so malevolent that nothing they did will compare to the sinister conduit to the damned that is now... Annabelle.. Before the Conjuring, there was Annabelle."
3036,3033,Bran Nue Dae,"['Comedy', 'Drama', 'Foreign', 'Romance']","['music', 'womandirector']","['rockymckenzie', 'geoffreyrush', 'jessicamauboy', 'erniedingo', 'missyhiggins']","['rachelperkins', 'rachelperkins', 'rachelperkins']",[],5.2,6,music womandirector rockymckenzie geoffreyrush jessicamauboy erniedingo missyhiggins rachelperkins rachelperkins rachelperkins Comedy Drama Foreign Romance,38415,/7tB7mr0OqHsgATo58PAtSNJpaP7.jpg,2009,"In the Summer of 1965 a young man is filled with the life of the idyllic old pearling port Broome - fishing, hanging out with his mates and his girl. However his mother returns him to the religious mission for further schooling. After being punished for an act of youthful rebellion, he runs away from the mission on a journey that ultimately leads him back home.. Bran Nue Dae"
3037,3034,Boyz n the Hood,"['Crime', 'Drama']","['streetgang', 'blackpeopl', 'rapmus', 'hip-hop', 'streetwar', 'rapper', 'violenceinschool', 'losangel']","['laurencefishburne', 'cubagoodingjr.', 'icecube', 'morrischestnut', 'angelabassett']","['johnsingleton', 'johnsingleton', 'johnsingleton']",['English'],7.4,364,streetgang blackpeopl rapmus hip-hop streetwar rapper violenceinschool losangel laurencefishburne cubagoodingjr. icecube morrischestnut angelabassett johnsingleton johnsingleton johnsingleton Crime Drama,650,/v4ox4aSCNT5vyLXl4Q71JiWwCXW.jpg,1991,Boyz n the Hood is the popular and successful film and social criticism from John Singleton about the conditions in South Central Los Angeles where teenagers are involved in gun fights and drug dealing on a daily basis.. Once upon a time in South Central L.A... It ain't no fairy tale.
3038,3035,La Bamba,"['Drama', 'Music']","['music', 'death', 'nostalg', 'mexicanamerican']","['loudiamondphillips', 'daniellevonzerneck', 'elizabethpeña', 'rosannadesoto', 'esaimorales']","['luisvaldez', 'luisvaldez', 'luisvaldez']",['English'],6.8,116,music death nostalg mexicanamerican loudiamondphillips daniellevonzerneck elizabethpeña rosannadesoto esaimorales luisvaldez luisvaldez luisvaldez Drama Music,16620,/6Znulqtc7cdqlUC69HGf26Ef5fi.jpg,1987,Biographical story of the rise from nowhere of singer Ritchie Valens whose life was cut short by a plane crash.. Born into poverty. Destined for stardom. He lived the American dream.
3039,3036,Dressed to Kill,"['Horror', 'Mystery', 'Thriller']","['transvest', 'taxi', 'prostitut', 'subway', 'shower', 'one-nightstand', 'manipul', 'nightmar', 'seduct', 'photographi', 'friendship', 'assault', 'alterego', 'murder', 'stalk', 'violenc', 'psychiatrist', 'interrog', 'desir', 'guilt', 'extramaritalaffair', 'hitchcockian', 'straightrazor', 'elev', 'darksecret']","['michaelcaine', 'angiedickinson', 'nancyallen', 'keithgordon', 'dennisfranz']","['briandepalma', 'briandepalma', 'briandepalma']",['English'],6.8,157,transvest taxi prostitut subway shower one-nightstand manipul nightmar seduct photographi friendship assault alterego murder stalk violenc psychiatrist interrog desir guilt extramaritalaffair hitchcockian straightrazor elev darksecret michaelcaine angiedickinson nancyallen keithgordon dennisfranz briandepalma briandepalma briandepalma Horror Mystery Thriller,11033,/oy1m5dd44foNrxV8U9l6Walx82V.jpg,1980,"A mysterious, tall, blonde woman, wearing sunglasses murders one of a psychiatrist's patients, and now she's after the prostitute who witnessed it.. The Latest Fashion In Murder"
3040,3037,The Adventures of Huck Finn,"['Action', 'Adventure', 'Drama', 'Family']",['lesson'],"['elijahwood', 'courtneyb.vance', 'robbiecoltrane', 'jasonrobards', 'ronperlman']","['stephensommers', 'stephensommers', 'stephensommers']","['English', 'Français']",6.2,42,lesson elijahwood courtneyb.vance robbiecoltrane jasonrobards ronperlman stephensommers stephensommers stephensommers Action Adventure Drama Family,34723,/8VpQZ43hdaTUmkMoe2CnED1Y2fS.jpg,1993,"Climb aboard for an extraordinary version of Mark Twain's sweeping adventure when Walt Disney presents The Adventures of Huck Finn, starring Elijah Wood (The Lord of the Rings). Directed by Stephen Sommers (The Mummy, The Mummy Returns), it's the unforgettable saga of a mischievous youngster and a runaway slave. For anyone who has ever dreamed of running away from it all"
3041,3038,Go,"['Crime', 'Comedy', 'Thriller']","['ecstasi', 'drugdeal', 'drug', 'multiplestorylin']","['sarahpolley', 'katieholmes', 'jaymohr', 'timothyolyphant', 'williamfichtner']","['dougliman', 'dougliman', 'dougliman']",['English'],7.0,196,ecstasi drugdeal drug multiplestorylin sarahpolley katieholmes jaymohr timothyolyphant williamfichtner dougliman dougliman dougliman Crime Comedy Thriller,9430,/kP0OOAa4GTZSUPW8fgPbk1OmKEW.jpg,1999,"Told from three perspectives, a story of a bunch of young Californians trying to get some cash, do and deal some drugs, score money and sex in Las Vegas, and generally experience the rush of life.. A weekend wasted is never a wasted weekend."
3042,3039,The Andromeda Strain,"['Science Fiction', 'Thriller']","['nasa', 'newmexico', 'biologicalweapon', 'epilepsi', 'secretlab', 'alienphenomenon', 'biolog', 'suspens', 'nuclearthreat', 'scienc']","['arthurhill', 'davidwayne', 'jamesolson', 'katereid', 'paulakelly']","['robertwise', 'robertwise', 'robertwise']",['English'],7.0,190,nasa newmexico biologicalweapon epilepsi secretlab alienphenomenon biolog suspens nuclearthreat scienc arthurhill davidwayne jamesolson katereid paulakelly robertwise robertwise robertwise Science Fiction Thriller,10514,/i3rTxQRJaBJoBcY8VMUOPT2E8Hp.jpg,1971,"When virtually all of the residents of Piedmont, New Mexico, are found dead after the return to Earth of a space satellite, the head of the US Air Force's Project Scoop declares an emergency. A group of eminent scientists led by Dr. Jeremy Stone scramble to a secure laboratory and try to first isolate the life form while determining why two people from Piedmont - an old alcoholic and a six-month-old baby - survived. The scientists methodically study the alien life form unaware that it has already mutated and presents a far greater danger in the lab, which is equipped with a nuclear self-destruct device designed to prevent the escape of dangerous biological agents... The picture runs 130 minutes!... The story covers 96 of the most critical hours in man's history!... The suspense will last through your lifetime!"
3043,3040,Bats,"['Horror', 'Thriller']","['mutat', 'bat', 'attack']","['loudiamondphillips', 'dinameyer', 'bobgunton', 'leonrobinson', 'carlosjacott']","['louismorneau', 'louismorneau', 'louismorneau']",['English'],4.1,35,mutat bat attack loudiamondphillips dinameyer bobgunton leonrobinson carlosjacott louismorneau louismorneau louismorneau Horror Thriller,10496,/pZRcf2BwcxWg594X6XT2jkR2qdb.jpg,1999,Genetically mutated bats escape and it's up to a bat expert and the local sheriff to stop them.. They will suck you dry
3044,3041,Nirgendwo in Afrika,['Drama'],"['lossoffamili', 'emigr', 'worldwarii', 'jew', 'nationalsoci', 'kenia', 'onlychild', 'farm', 'marriagecrisi', 'captur', 'womandirector', 'emigr']","['julianeköhler', 'merabninidze', 'sidedeonyulo', 'matthiashabich', 'leakurka']","['carolinelink', 'carolinelink', 'carolinelink']","['English', 'Deutsch']",7.0,32,lossoffamili emigr worldwarii jew nationalsoci kenia onlychild farm marriagecrisi captur womandirector emigr julianeköhler merabninidze sidedeonyulo matthiashabich leakurka carolinelink carolinelink carolinelink Drama,1591,/2ED1GaTKhHielGYa1giBsxfoacp.jpg,2001,"A Jewish woman named Jettel Redlich flees Nazi Germany with her daughter Regina, to join her husband, Walter, on a farm in Kenya. At first, Jettel refuses to adjust to her new circumstances, bringing with her a set of china dishes and an evening gown. While Regina adapts readily to this new world, forming a strong bond with her father's cook, an African named Owuor.. One family's tale of a homeland lost... and a homeland found."
3045,3042,The East,"['Drama', 'Thriller']","['secretorgan', 'murder', 'environment']","['britmarling', 'alexanderskarsgård', 'ellenpage', 'tobykebbell', 'shilohfernandez']","['zalbatmanglij', 'zalbatmanglij', 'zalbatmanglij']",['English'],6.5,305,secretorgan murder environment britmarling alexanderskarsgård ellenpage tobykebbell shilohfernandez zalbatmanglij zalbatmanglij zalbatmanglij Drama Thriller,87499,/nGoFIX5WmthZZ3eLBd0QwDSkWNy.jpg,2013,"An operative for an elite private intelligence firm finds her priorities irrevocably changed after she is tasked with infiltrating an anarchist group known for executing covert attacks upon major corporations.. Spy on us, we'll spy on you."
3046,3043,A Home at the End of the World,"['Romance', 'Drama']","['gay', 'aid', 'basedonnovel', 'arthous', 'bisexu', 'lgbt']","['colinfarrell', 'dallasroberts', 'robinwright', 'sissyspacek', 'ryandonowho']","['michaelmayer', 'michaelmayer', 'michaelmayer']",['English'],6.8,45,gay aid basedonnovel arthous bisexu lgbt colinfarrell dallasroberts robinwright sissyspacek ryandonowho michaelmayer michaelmayer michaelmayer Romance Drama,18923,/o1YC1V30LR0LJzGR6JtbzpDSTYy.jpg,2004,"Three friends form a bond over the year, Johnathan is gay, Clare is straight and Bobby is neither, instead he loves the people he loves. As their lives go on there is tension and tears which culminate in a strong yet fragile friendship between the three.. Family can be whatever you want it to be."
3047,3044,The Messenger,"['Drama', 'History']","['independentfilm', 'soldier', 'iraqwar']","['benfoster', 'woodyharrelson', 'jenamalone', 'eamonnwalker', 'samanthamorton']","['orenmoverman', 'orenmoverman', 'orenmoverman']","['English', 'Español']",7.1,119,independentfilm soldier iraqwar benfoster woodyharrelson jenamalone eamonnwalker samanthamorton orenmoverman orenmoverman orenmoverman Drama History,28089,/p4fJyH7mMbasiFYwiw2nE7D6pMY.jpg,2009,"Will Montgomery (Ben Foster), a U.S. Army Staff Sergeant who has returned home from Iraq, is assigned to the Army’s Casualty Notification service. Montgomery is partnered with Captain Tony Stone (Woody Harrelson), to give notice to the families of fallen soldiers. The Sergeant is drawn to Olivia Pitterson (Samantha Morton), to whom he has delivered news of her husband’s death.. The Scars of War Will Last Forever"
3048,3045,The Terminator,"['Action', 'Thriller', 'Science Fiction']","['savingtheworld', 'artificialintellig', 'rebel', 'cyborg', 'shotgun', 'killerrobot', 'sunglass', 'dystopia', 'carchas', 'lasergun', 'futurewar']","['arnoldschwarzenegger', 'michaelbiehn', 'lindahamilton', 'paulwinfield', 'lancehenriksen']","['jamescameron', 'jamescameron', 'jamescameron']",['English'],7.3,4128,savingtheworld artificialintellig rebel cyborg shotgun killerrobot sunglass dystopia carchas lasergun futurewar arnoldschwarzenegger michaelbiehn lindahamilton paulwinfield lancehenriksen jamescameron jamescameron jamescameron Action Thriller Science Fiction,218,/qvktm0BHcnmDpul4Hz01GIazWPr.jpg,1984,"In the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""Terminator"" back to 1984 to kill Sarah Connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. Meanwhile, the human-resistance movement dispatches a lone warrior to safeguard Sarah. Can he stop the virtually indestructible killing machine?. Your future is in his hands."
3049,3046,"Good bye, Lenin!","['Comedy', 'Drama', 'Romance']","['bureaucraci', 'berlinwal', 'policest', 'coma', 'lossofmoth', 'wifehusbandrelationship', 'patriot', 'germandemocraticrepubl', 'social', 'newsbroadcast', 'lossoffath', 'singl', '\xa0']","['danielbrühl', 'katrinsass', 'chulpankhamatova', 'mariasimon', 'florianlukas']","['wolfgangbecker', 'wolfgangbecker', 'wolfgangbecker']",['Deutsch'],7.4,586,bureaucraci berlinwal policest coma lossofmoth wifehusbandrelationship patriot germandemocraticrepubl social newsbroadcast lossoffath singl   danielbrühl katrinsass chulpankhamatova mariasimon florianlukas wolfgangbecker wolfgangbecker wolfgangbecker Comedy Drama Romance,338,/2QlsdRwkug30lw6DAWG8pxmMuFQ.jpg,2003,An affectionate and refreshing East/West-Germany comedy about a boy who’s mother was in a coma while the Berlin wall fell and when she wakes up he must try to keep her from learning what happen (since she was an avid communist supporter) to avoid shocking her which could lead to another heart attack.. The German Democratic Republic lives on -- in 79 square meters!
3050,3047,The Damned United,['Drama'],"['england', 'sport', 'brighton', 'soccer']","['michaelsheen', 'timothyspall', 'colmmeaney', 'jimbroadbent', 'mauriceroeves']","['tomhooper', 'tomhooper', 'tomhooper']",['English'],7.2,152,england sport brighton soccer michaelsheen timothyspall colmmeaney jimbroadbent mauriceroeves tomhooper tomhooper tomhooper Drama,21641,/ftlbCma6QoRiZgiflVmLuPKHrkq.jpg,2009,"Taking over Leeds United, Brian Clough's abrasive approach and his clear dislike of the players' dirty style of play make it certain there is going to be friction. Glimpses of his earlier career help explain both his hostility to previous manager Don Revie and how much he is missing right-hand man Peter Taylor. They love me for what I'm not... ...they hate me for what I am."
3051,3048,The Return of the Living Dead,"['Comedy', 'Horror']","['femalenud', 'nuditi', 'punk', 'compani', 'independentfilm', 'undead', 'decapit', 'zombi', 'attic', 'cemetari', 'dismember', 'warehous']","['clugulager', 'jameskaren', 'doncalfa', 'thommathews', 'johnphilbin']","[""dano'bannon"", ""dano'bannon"", ""dano'bannon""]",['English'],7.3,267,femalenud nuditi punk compani independentfilm undead decapit zombi attic cemetari dismember warehous clugulager jameskaren doncalfa thommathews johnphilbin dano'bannon dano'bannon dano'bannon Comedy Horror,10925,/qVTFBabgnWz4jZ8wOQRYZI5EITF.jpg,1985,"When a bumbling pair of employees at a medical supply warehouse accidentally release a deadly gas into the air, the vapors cause the dead to re-animate as they go on a rampage seeking their favorite food: brains!. They're Back From The Grave and Ready To Party!"
3052,3049,Mallrats,"['Romance', 'Comedy']","['sex', 'gameshow', 'slacker', 'mall', 'ex-boyfriendex-girlfriendrelationship', 'jayandsilentbob', 'aftercreditssting']","['jasonlee', 'jeremylondon', 'shannendoherty', 'claireforlani', 'benaffleck']","['kevinsmith', 'kevinsmith', 'kevinsmith']",['English'],6.8,392,sex gameshow slacker mall ex-boyfriendex-girlfriendrelationship jayandsilentbob aftercreditssting jasonlee jeremylondon shannendoherty claireforlani benaffleck kevinsmith kevinsmith kevinsmith Romance Comedy,2293,/kNm0AQFIc4nlzCd8Nqvbb5gccAV.jpg,1995,"Both dumped by their girlfriends, two best friends seek refuge in the local mall.. They're not there to shop. They're not there to work. They're just there."
3053,3050,Grease,['Romance'],"['flyingcar', 'streetgang', 'run', 'graduat', 'music', 'rivalri', 'gossip', 'makeov', 'basedonstagemus', 'automobilerac', 'nostalg', 'schooldanc']","['johntravolta', 'olivianewton-john', 'stockardchanning', 'jeffconaway', 'didiconn']","['randalkleiser', 'randalkleiser', 'randalkleiser']",['English'],7.2,1581,flyingcar streetgang run graduat music rivalri gossip makeov basedonstagemus automobilerac nostalg schooldanc johntravolta olivianewton-john stockardchanning jeffconaway didiconn randalkleiser randalkleiser randalkleiser Romance,621,/czVhhAaSBFpakur7U8pOIDV9NUG.jpg,1978,"Australian good girl Sandy and greaser Danny fell in love over the summer. But when they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance despite their eccentric friends?. Grease is the word"
3054,3051,Platoon,"['Drama', 'War', 'Action']","['famousscor', 'hero', 'mine', 'vietnamwar', 'villag', 'gore', 'jungl', 'fword', 'soldier', 'battl', 'combat', '1960s']","['tomberenger', 'charliesheen', 'willemdafoe', 'forestwhitaker', 'johnc.mcginley']","['oliverstone', 'oliverstone', 'oliverstone']","['English', 'Tiếng Việt']",7.5,1205,famousscor hero mine vietnamwar villag gore jungl fword soldier battl combat 1960s tomberenger charliesheen willemdafoe forestwhitaker johnc.mcginley oliverstone oliverstone oliverstone Drama War Action,792,/8hDlxJZYCJJLRHbSk7hsRQ9SNp7.jpg,1986,"As a young and naive recruit in Vietnam, Chris Taylor faces a moral crisis when confronted with the horrors of war and the duality of man.. The first casualty of war is innocence."
3055,3052,Fahrenheit 9/11,['Documentary'],"['usapresid', 'jihad', 'saudiarabia', 'waronterror', 'iraq', 'govern', 'war', 'steelhelmet', 'conspiracytheori']","['robertdeniro', 'michaelmoore', 'georgew.bush', 'benaffleck', 'steviewonder']","['michaelmoore', 'michaelmoore', 'michaelmoore']","['العربية', 'English']",6.8,397,usapresid jihad saudiarabia waronterror iraq govern war steelhelmet conspiracytheori robertdeniro michaelmoore georgew.bush benaffleck steviewonder michaelmoore michaelmoore michaelmoore Documentary,1777,/fqYHw4cCgEbbWqhA4MIuWKZZ4RA.jpg,2004,Michael Moore's view on what happened to the United States after September 11; and how the Bush Administration allegedly used the tragic event to push forward its agenda for unjust wars in Afghanistan and Iraq.. Controversy... what controversy?
3056,3053,Butch Cassidy and the Sundance Kid,"['History', 'Drama', 'Western', 'Crime']","['wyom', 'historicalfigur']","['paulnewman', 'robertredford', 'katharineross', 'strothermartin', 'henryjones']","['georgeroyhill', 'georgeroyhill', 'georgeroyhill']","['English', 'Español']",7.4,650,wyom historicalfigur paulnewman robertredford katharineross strothermartin henryjones georgeroyhill georgeroyhill georgeroyhill History Drama Western Crime,642,/gFmmykF1Ym3OGzENo50nZQaD1dx.jpg,1969,"In late 1890s Wyoming, Butch Cassidy is the affable, clever and talkative leader of the outlaw Hole in the Wall Gang. His closest companion is the laconic dead-shot 'Sundance Kid'. As the west rapidly becomes civilized, the law finally catches up to Butch, Sundance and their gang.  Chased doggedly by a special posse, the two decide to make their way to South America in hopes of evading their pursuers once and for all.. Not that it matters, but most of it is true."
3057,3054,Mary Poppins,"['Comedy', 'Family', 'Fantasy']","['londonengland', 'danc', 'parentskidsrelationship', 'bank', 'brothersisterrelationship', 'famousscor', 'confid', 'nanni', 'laugh', 'magic', 'music', 'liveactionandanim']","['julieandrews', 'dickvandyke', 'davidtomlinson', 'glynisjohns', 'hermionebaddeley']","['robertstevenson', 'robertstevenson', 'robertstevenson']",['English'],7.4,1183,londonengland danc parentskidsrelationship bank brothersisterrelationship famousscor confid nanni laugh magic music liveactionandanim julieandrews dickvandyke davidtomlinson glynisjohns hermionebaddeley robertstevenson robertstevenson robertstevenson Comedy Family Fantasy,433,/ei8hhYCMfURfPOXKBnyl61be2iV.jpg,1964,"The movie combines a diverting story, songs, color and sequences of live action blended with the movements of animated figures. Mary Poppins is a kind of Super-nanny who flies in with her umbrella in response to the request of the Banks children and proceeds to put things right with the aid of her rather extraordinary magical powers before flying off again.. It's supercalifragilisticexpialidocious!"
3058,3055,Ordinary People,['Drama'],"['posttraumaticstressdisord', 'depress', 'suicideattempt', 'grief', 'dysfunctionalfamili', 'guilt', 'deathofson', 'griev']","['donaldsutherland', 'marytylermoore', 'juddhirsch', 'timothyhutton', 'm.emmetwalsh']","['robertredford', 'robertredford', 'robertredford']",['English'],7.4,145,posttraumaticstressdisord depress suicideattempt grief dysfunctionalfamili guilt deathofson griev donaldsutherland marytylermoore juddhirsch timothyhutton m.emmetwalsh robertredford robertredford robertredford Drama,16619,/kPt2AQiSP39g3I1TtAnjSGQwN9S.jpg,1980,"Beth, Calvin, and their son Conrad are living in the aftermath of the death of the other son. Conrad is overcome by grief and misplaced guilt to the extent of a suicide attempt. He is in therapy. Beth had always preferred his brother and is having difficulty being supportive to Conrad. Calvin is trapped between the two trying to hold the family together.. Everything is in its proper place...except the past."
3059,3056,West Side Story,"['Crime', 'Drama', 'Music']","['slum', 'streetgang', 'loveatfirstsight', 'showdown', 'puertorican', 'immigr', 'highway', 'forbiddenlov', 'music', 'rivalri', 'feud', 'interracialrelationship', 'sondheim', 'attemptedrap', 'policeman', 'basedonstagemus', 'younglov', 'moderndayadapt', 'shakespeareinmoderndress']","['nataliewood', 'richardbeymer', 'russtamblyn', 'ritamoreno', 'georgechakiris']","['robertwise', 'robertwise', 'robertwise']",['English'],7.0,389,slum streetgang loveatfirstsight showdown puertorican immigr highway forbiddenlov music rivalri feud interracialrelationship sondheim attemptedrap policeman basedonstagemus younglov moderndayadapt shakespeareinmoderndress nataliewood richardbeymer russtamblyn ritamoreno georgechakiris robertwise robertwise robertwise Crime Drama Music,1725,/nzCMu6D5q60i2bVrIQ0DxlRSgCZ.jpg,1961,"In the slums of the upper West Side of Manhattan, New York, a gang of Polish-American teenagers called the Jets compete with a rival gang of recently immigrated Puerto Ricans, the Sharks, to ""own"" the neighborhood streets. Tensions are high between the gangs but two kids, one from each rival gang, fall in love leading to tragedy.. The screen achieves one of the great entertainments in the history of motion pictures"
3060,3057,Caddyshack,['Comedy'],"['golf', 'underwear', 'sport']","['chevychase', 'rodneydangerfield', 'tedknight', ""michaelo'keefe"", 'billmurray']","['haroldramis', 'haroldramis', 'haroldramis']",['English'],6.6,365,golf underwear sport chevychase rodneydangerfield tedknight michaelo'keefe billmurray haroldramis haroldramis haroldramis Comedy,11977,/21nhVVqGsOrKvkncsB5GbRxpSZh.jpg,1980,"At an exclusive country club, an ambitious young caddy, Danny Noonan, eagerly pursues a caddy scholarship in hopes of attending college and, in turn, avoiding a job at the lumber yard. In order to succeed, he must first win the favour of the elitist Judge Smails, and then the caddy golf tournament which Smails sponsors.. The snobs against the slobs!"
3061,3058,The Wood,"['Comedy', 'Drama', 'Romance']",[],"['omarepps', 'richardt.jones', 'tayediggs', 'malindawilliams', 'seannelson']","['rickfamuyiwa', 'rickfamuyiwa', 'rickfamuyiwa']",['English'],7.1,34,omarepps richardt.jones tayediggs malindawilliams seannelson rickfamuyiwa rickfamuyiwa rickfamuyiwa Comedy Drama Romance,16158,/yEWMSJHkzMLgsTgsvR5TxuP3lBt.jpg,1999,"In the panicky, uncertain hours before his wedding, a groom with prenuptial jitters and his two best friends reminisce about growing up together in the middle-class African-American neighborhood of Inglewood, California. Flashing back to the twenty-something trio's childhood exploits, the memories capture the mood and nostalgia of the '80s era.. From best friends to best men."
3062,3059,The Usual Suspects,"['Drama', 'Crime', 'Thriller']","['law', 'relat', 'theft', 'crimin', 'criminalmastermind', 'sibl']","['stephenbaldwin', 'gabrielbyrne', 'chazzpalminteri', 'kevinpollak', 'petepostlethwaite']","['bryansinger', 'bryansinger', 'bryansinger']","['Español', 'English']",8.1,3254,law relat theft crimin criminalmastermind sibl stephenbaldwin gabrielbyrne chazzpalminteri kevinpollak petepostlethwaite bryansinger bryansinger bryansinger Drama Crime Thriller,629,/bUPmtQzrRhzqYySeiMpv7GurAfm.jpg,1995,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.. Five Criminals. One Line Up. No Coincidence."
3063,3060,A Nightmare on Elm Street 5: The Dream Child,"['Horror', 'Thriller']","['nun', 'babi', 'monster', 'asylum', 'nightmar', 'supernatur', 'resurrect', 'vision', 'tortur', 'pregnanc', 'birth', 'disfigur', 'dream']","['robertenglund', 'lisawilcox', 'erikaanderson', 'valoriearmstrong', 'michaelashton']","['stephenhopkins', 'stephenhopkins', 'stephenhopkins']",['English'],5.5,245,nun babi monster asylum nightmar supernatur resurrect vision tortur pregnanc birth disfigur dream robertenglund lisawilcox erikaanderson valoriearmstrong michaelashton stephenhopkins stephenhopkins stephenhopkins Horror Thriller,10160,/zsCIUEdPKLO1GLJ2je9mKpPkQ70.jpg,1989,"Alice, having survived the previous installment of the Nightmare series, finds the deadly dreams of Freddy Krueger starting once again. This time, the taunting murderer is striking through the sleeping mind of Alice's unborn child. His intention is to be ""born again"" into the real world. The only one who can stop Freddy is his dead mother, but can Alice free her spirit in time to save her own son?. Now Freddy’s a daddy, he’s killing for two."
3064,3061,National Lampoon’s Van Wilder,"['Comedy', 'Romance']","['malenud', 'femalenud', 'sex', 'colleg', 'lockerroom', 'laxat']","['ryanreynolds', 'tarareid', 'timmatheson', 'kalpenn', 'simonhelberg']","['waltbecker', 'waltbecker', 'waltbecker']",['English'],5.9,858,malenud femalenud sex colleg lockerroom laxat ryanreynolds tarareid timmatheson kalpenn simonhelberg waltbecker waltbecker waltbecker Comedy Romance,11452,/hl19MAS9hV5QkkUdZuoLleDuNH9.jpg,2002,"Van Wilder has been attending college for far too many years and is scared to graduate, but Van’s father eventually realizes what is going on. When he stops paying his son's tuition fees, Van must come up with the money if he wants to stay in college, so he and his friends come up with a great fund-raising idea – throwing parties. However, when the college magazine finds out and reporter, Gwen is sent to do a story on Van Wilder, things get a little complicated.. Don't Graduate. Celebrate."
3065,3062,The Wrestler,"['Drama', 'Romance']","['supermarket', 'heartattack', 'ambit', 'daughter', 'wrestl', 'sport', 'stripper', 'fame', 'barbedwir', 'redempt']","['mickeyrourke', 'marisatomei', 'evanrachelwood', 'markmargolis', 'toddbarry']","['darrenaronofsky', 'darrenaronofsky', 'darrenaronofsky']",['English'],7.3,1000,supermarket heartattack ambit daughter wrestl sport stripper fame barbedwir redempt mickeyrourke marisatomei evanrachelwood markmargolis toddbarry darrenaronofsky darrenaronofsky darrenaronofsky Drama Romance,12163,/6OTR8dSoNGjWohJNo3UhIGd3Tj.jpg,2008,"Aging wrestler Randy ""The Ram"" Robinson is long past his prime but still ready and rarin' to go on the pro-wrestling circuit. After a particularly brutal beating, however, Randy hangs up his tights, pursues a serious relationship with a long-in-the-tooth stripper, and tries to reconnect with his estranged daughter. But he can't resist the lure of the ring and readies himself for a comeback.. Love. Pain. Glory."
3066,3063,Duel in the Sun,['Western'],['halfbre'],"['jenniferjones', 'josephcotten', 'gregorypeck', 'lionelbarrymore', 'herbertmarshall']","['kingvidor', 'kingvidor', 'kingvidor']",['English'],6.2,37,halfbre jenniferjones josephcotten gregorypeck lionelbarrymore herbertmarshall kingvidor kingvidor kingvidor Western,32275,/dW479xuDWrcuFuxr7yfoReztlzF.jpg,1946,"Beautiful half-breed Pearl Chavez becomes the ward of her dead father's first love and finds herself torn between her sons, one good and the other bad.. Emotions . . . As Violent As The Wind-Swept Prairie !"
3067,3064,Best in Show,['Comedy'],"['petshop', 'independentfilm', 'mockumentari', 'terrier']","['jaybrazeau', 'parkerposey', 'michaelhitchcock', ""catherineo'hara"", 'eugenelevy']","['christopherguest', 'christopherguest', 'christopherguest']",['English'],6.7,166,petshop independentfilm mockumentari terrier jaybrazeau parkerposey michaelhitchcock catherineo'hara eugenelevy christopherguest christopherguest christopherguest Comedy,13785,/kVNaXzoX64YwLC99o4gXyKPnplS.jpg,2000,"The tension is palpable, the excitement is mounting and the heady scent of competition is in the air as hundreds of eager contestants from across America prepare to take part in what is undoubtedly one of the greatest events of their lives -- the Mayflower Dog Show. The canine contestants and their owners are as wondrously diverse as the great country that has bred them.. Some pets deserve a little more respect than others."
